status,content_class,sitemap,source_url,resolved_url,canonical_url,wordpress_id,last_modified,title,text_chars,headings,images,embeds,downloads,internal_links,external_links,warnings,error
200,location,location-sitemap,https://www.ccf.org.ph/satellite-details/ccf-hamilton/,https://www.ccf.org.ph/satellite-details/ccf-hamilton/,https://www.ccf.org.ph/satellite-details/ccf-hamilton/,15912,2025-01-03T06:43:30+00:00,CCF Hamilton (Canada) - Christ's Commission Fellowship,272,1,0,1,0,2,0,,
200,location,location-sitemap,https://www.ccf.org.ph/satellite-details/ccf-hongkong-2/,https://www.ccf.org.ph/satellite-details/ccf-hongkong-2/,https://www.ccf.org.ph/satellite-details/ccf-hongkong-2/,36306,2024-12-27T08:18:48+00:00,CCF Hongkong - Christ's Commission Fellowship,244,1,0,1,0,2,0,,
200,location,location-sitemap,https://www.ccf.org.ph/satellite-details/ccf-hongkong/,https://www.ccf.org.ph/satellite-details/ccf-hongkong/,https://www.ccf.org.ph/satellite-details/ccf-hongkong/,11616,2023-11-03T04:18:45+00:00,CCF Hong Kong - Christ's Commission Fellowship,231,1,0,1,0,2,0,,
200,location,location-sitemap,https://www.ccf.org.ph/satellite-details/ccf-houston/,https://www.ccf.org.ph/satellite-details/ccf-houston/,https://www.ccf.org.ph/satellite-details/ccf-houston/,36452,2025-01-04T08:17:57+00:00,CCF Houston - Christ's Commission Fellowship,188,1,0,1,0,2,0,,
200,location,location-sitemap,https://www.ccf.org.ph/satellite-details/ccf-iligan/,https://www.ccf.org.ph/satellite-details/ccf-iligan/,https://www.ccf.org.ph/satellite-details/ccf-iligan/,11237,2024-04-30T08:29:33+00:00,CCF Iligan - Christ's Commission Fellowship,225,1,0,1,0,2,0,,
200,location,location-sitemap,https://www.ccf.org.ph/satellite-details/ccf-illinois/,https://www.ccf.org.ph/satellite-details/ccf-illinois/,https://www.ccf.org.ph/satellite-details/ccf-illinois/,36454,2025-11-15T07:26:50+00:00,CCF Illinois - Christ's Commission Fellowship,227,1,0,1,0,2,0,,
200,location,location-sitemap,https://www.ccf.org.ph/satellite-details/ccf-iloilo/,https://www.ccf.org.ph/satellite-details/ccf-iloilo/,https://www.ccf.org.ph/satellite-details/ccf-iloilo/,27904,2025-02-22T11:18:30+00:00,CCF Iloilo - Christ's Commission Fellowship,231,1,0,1,0,2,0,,
200,location,location-sitemap,https://www.ccf.org.ph/satellite-details/ccf-imus/,https://www.ccf.org.ph/satellite-details/ccf-imus/,https://www.ccf.org.ph/satellite-details/ccf-imus/,11236,2026-08-29T06:24:43+00:00,CCF Imus - Christ's Commission Fellowship,234,1,0,1,0,2,0,,
200,location,location-sitemap,https://www.ccf.org.ph/satellite-details/ccf-ireland/,https://www.ccf.org.ph/satellite-details/ccf-ireland/,https://www.ccf.org.ph/satellite-details/ccf-ireland/,22655,2025-06-26T07:07:00+00:00,CCF Ireland - Christ's Commission Fellowship,229,1,0,1,0,2,0,,
200,location,location-sitemap,https://www.ccf.org.ph/satellite-details/ccf-jeddah/,https://www.ccf.org.ph/satellite-details/ccf-jeddah/,https://www.ccf.org.ph/satellite-details/ccf-jeddah/,14395,2025-04-23T07:02:16+00:00,CCF Calgary - Christ's Commission Fellowship,208,1,0,1,0,2,0,,
200,location,location-sitemap,https://www.ccf.org.ph/satellite-details/ccf-kanagawa/,https://www.ccf.org.ph/satellite-details/ccf-kanagawa/,https://www.ccf.org.ph/satellite-details/ccf-kanagawa/,36308,2025-05-27T06:21:03+00:00,CCF Kanagawa - Christ's Commission Fellowship,280,1,0,1,0,2,0,,
200,location,location-sitemap,https://www.ccf.org.ph/satellite-details/ccf-kansas/,https://www.ccf.org.ph/satellite-details/ccf-kansas/,https://www.ccf.org.ph/satellite-details/ccf-kansas/,36453,2025-01-04T08:21:16+00:00,CCF Kansas - Christ's Commission Fellowship,186,1,0,1,0,2,0,,
200,location,location-sitemap,https://www.ccf.org.ph/satellite-details/ccf-katipunan/,https://www.ccf.org.ph/satellite-details/ccf-katipunan/,https://www.ccf.org.ph/satellite-details/ccf-katipunan/,11235,2026-02-28T07:49:45+00:00,CCF Katipunan - Christ's Commission Fellowship,273,1,0,1,0,2,0,,
200,location,location-sitemap,https://www.ccf.org.ph/satellite-details/ccf-kawit/,https://www.ccf.org.ph/satellite-details/ccf-kawit/,https://www.ccf.org.ph/satellite-details/ccf-kawit/,13877,2026-08-01T09:10:08+00:00,CCF Kawit - Christ's Commission Fellowship,265,1,0,1,0,2,0,,
200,location,location-sitemap,https://www.ccf.org.ph/satellite-details/ccf-kuala-lumpur/,https://www.ccf.org.ph/satellite-details/ccf-kuala-lumpur/,https://www.ccf.org.ph/satellite-details/ccf-kuala-lumpur/,15913,2024-12-27T08:23:08+00:00,CCF Kuala Lumpur - Christ's Commission Fellowship,206,1,0,1,0,2,0,,
200,location,location-sitemap,https://www.ccf.org.ph/satellite-details/ccf-kuwait/,https://www.ccf.org.ph/satellite-details/ccf-kuwait/,https://www.ccf.org.ph/satellite-details/ccf-kuwait/,14401,2025-03-06T11:58:35+00:00,CCF Kuwait - Christ's Commission Fellowship,198,1,0,1,0,2,0,,
200,location,location-sitemap,https://www.ccf.org.ph/satellite-details/ccf-la-trinidad/,https://www.ccf.org.ph/satellite-details/ccf-la-trinidad/,https://www.ccf.org.ph/satellite-details/ccf-la-trinidad/,18486,2026-01-24T08:42:25+00:00,CCF La Trinidad - Christ's Commission Fellowship,246,1,0,1,0,2,0,,
200,location,location-sitemap,https://www.ccf.org.ph/satellite-details/ccf-la-union/,https://www.ccf.org.ph/satellite-details/ccf-la-union/,https://www.ccf.org.ph/satellite-details/ccf-la-union/,11233,2023-10-30T07:55:23+00:00,CCF La Union - Christ's Commission Fellowship,236,1,0,1,0,2,0,,
200,location,location-sitemap,https://www.ccf.org.ph/satellite-details/ccf-las-pinas/,https://www.ccf.org.ph/satellite-details/ccf-las-pinas/,https://www.ccf.org.ph/satellite-details/ccf-las-pinas/,11234,2026-01-24T08:42:23+00:00,CCF Las Pinas - Christ's Commission Fellowship,285,1,0,1,0,2,0,,
200,location,location-sitemap,https://www.ccf.org.ph/satellite-details/ccf-las-vegas/,https://www.ccf.org.ph/satellite-details/ccf-las-vegas/,https://www.ccf.org.ph/satellite-details/ccf-las-vegas/,15914,2025-08-20T07:28:14+00:00,CCF Las Vegas - Christ's Commission Fellowship,278,1,0,1,0,2,0,,
200,location,location-sitemap,https://www.ccf.org.ph/satellite-details/ccf-legazpi/,https://www.ccf.org.ph/satellite-details/ccf-legazpi/,https://www.ccf.org.ph/satellite-details/ccf-legazpi/,16460,2026-01-24T08:42:19+00:00,CCF Legazpi - Christ's Commission Fellowship,266,1,0,1,0,2,0,,
200,location,location-sitemap,https://www.ccf.org.ph/satellite-details/ccf-lipa/,https://www.ccf.org.ph/satellite-details/ccf-lipa/,https://www.ccf.org.ph/satellite-details/ccf-lipa/,11232,2024-08-10T07:34:56+00:00,CCF Lipa - Christ's Commission Fellowship,270,1,0,1,0,2,0,,
200,location,location-sitemap,https://www.ccf.org.ph/satellite-details/ccf-london-ontario/,https://www.ccf.org.ph/satellite-details/ccf-london-ontario/,https://www.ccf.org.ph/satellite-details/ccf-london-ontario/,36311,2025-11-15T07:26:47+00:00,CCF London Ontario - Christ's Commission Fellowship,212,1,0,1,0,2,0,,
200,location,location-sitemap,https://www.ccf.org.ph/satellite-details/ccf-london/,https://www.ccf.org.ph/satellite-details/ccf-london/,https://www.ccf.org.ph/satellite-details/ccf-london/,15915,2024-12-27T08:34:40+00:00,CCF London - Christ's Commission Fellowship,226,1,0,1,0,2,0,,
200,location,location-sitemap,https://www.ccf.org.ph/satellite-details/ccf-lower-antipolo/,https://www.ccf.org.ph/satellite-details/ccf-lower-antipolo/,https://www.ccf.org.ph/satellite-details/ccf-lower-antipolo/,13217,2026-02-19T10:17:41+00:00,CCF Lower Antipolo - Christ's Commission Fellowship,290,1,0,1,0,2,0,,
200,location,location-sitemap,https://www.ccf.org.ph/satellite-details/ccf-lucena/,https://www.ccf.org.ph/satellite-details/ccf-lucena/,https://www.ccf.org.ph/satellite-details/ccf-lucena/,11231,2026-08-01T09:09:29+00:00,CCF Lucena - Christ's Commission Fellowship,281,1,0,1,0,2,0,,
200,location,location-sitemap,https://www.ccf.org.ph/satellite-details/ccf-luxembourg/,https://www.ccf.org.ph/satellite-details/ccf-luxembourg/,https://www.ccf.org.ph/satellite-details/ccf-luxembourg/,40284,2026-04-29T08:14:50+00:00,CCF Luxembourg - Christ's Commission Fellowship,176,1,0,1,0,2,0,,
200,location,location-sitemap,https://www.ccf.org.ph/satellite-details/ccf-macau/,https://www.ccf.org.ph/satellite-details/ccf-macau/,https://www.ccf.org.ph/satellite-details/ccf-macau/,15987,2024-12-27T08:25:20+00:00,CCF Macau - Christ's Commission Fellowship,208,1,0,1,0,2,0,,
200,location,location-sitemap,https://www.ccf.org.ph/satellite-details/ccf-makati/,https://www.ccf.org.ph/satellite-details/ccf-makati/,https://www.ccf.org.ph/satellite-details/ccf-makati/,11230,2026-03-24T05:13:11+00:00,CCF Makati - Christ's Commission Fellowship,229,1,0,1,0,2,0,,
200,location,location-sitemap,https://www.ccf.org.ph/satellite-details/ccf-malaybalay/,https://www.ccf.org.ph/satellite-details/ccf-malaybalay/,https://www.ccf.org.ph/satellite-details/ccf-malaybalay/,11229,2024-10-12T11:54:18+00:00,CCF Malaybalay - Christ's Commission Fellowship,248,1,0,1,0,2,0,,
200,location,location-sitemap,https://www.ccf.org.ph/satellite-details/ccf-malolos/,https://www.ccf.org.ph/satellite-details/ccf-malolos/,https://www.ccf.org.ph/satellite-details/ccf-malolos/,11226,2025-05-10T05:03:56+00:00,CCF Malolos - Christ's Commission Fellowship,320,1,0,1,0,2,0,,
200,location,location-sitemap,https://www.ccf.org.ph/satellite-details/ccf-manila/,https://www.ccf.org.ph/satellite-details/ccf-manila/,https://www.ccf.org.ph/satellite-details/ccf-manila/,11228,2026-08-29T06:25:02+00:00,CCF Manila - Christ's Commission Fellowship,250,1,0,1,0,2,0,,
200,location,location-sitemap,https://www.ccf.org.ph/satellite-details/ccf-manolo-fortich/,https://www.ccf.org.ph/satellite-details/ccf-manolo-fortich/,https://www.ccf.org.ph/satellite-details/ccf-manolo-fortich/,11227,2024-05-11T04:35:30+00:00,CCF Manolo Fortich - Christ's Commission Fellowship,230,1,0,1,0,2,0,,
200,location,location-sitemap,https://www.ccf.org.ph/satellite-details/ccf-marilao/,https://www.ccf.org.ph/satellite-details/ccf-marilao/,https://www.ccf.org.ph/satellite-details/ccf-marilao/,11225,2026-07-31T11:57:24+00:00,CCF Marilao - Christ's Commission Fellowship,239,1,0,1,0,2,0,,
200,location,location-sitemap,https://www.ccf.org.ph/satellite-details/ccf-maryland/,https://www.ccf.org.ph/satellite-details/ccf-maryland/,https://www.ccf.org.ph/satellite-details/ccf-maryland/,36455,2025-01-04T08:24:32+00:00,CCF Maryland - Christ's Commission Fellowship,261,1,0,1,0,2,0,,
200,location,location-sitemap,https://www.ccf.org.ph/satellite-details/ccf-matina/,https://www.ccf.org.ph/satellite-details/ccf-matina/,https://www.ccf.org.ph/satellite-details/ccf-matina/,19321,2026-05-19T10:54:45+00:00,CCF Matina - Christ's Commission Fellowship,267,1,0,1,0,2,0,,
200,location,location-sitemap,https://www.ccf.org.ph/satellite-details/ccf-maui/,https://www.ccf.org.ph/satellite-details/ccf-maui/,https://www.ccf.org.ph/satellite-details/ccf-maui/,11580,2020-08-19T11:20:12+00:00,CCF Maui - Christ's Commission Fellowship,167,1,0,1,0,2,0,,
200,location,location-sitemap,https://www.ccf.org.ph/satellite-details/ccf-michigan-2/,https://www.ccf.org.ph/satellite-details/ccf-michigan-2/,https://www.ccf.org.ph/satellite-details/ccf-michigan-2/,39049,2025-11-15T07:26:43+00:00,CCF Michigan - Christ's Commission Fellowship,180,1,0,1,0,2,0,,
200,location,location-sitemap,https://www.ccf.org.ph/satellite-details/ccf-midlands-uk/,https://www.ccf.org.ph/satellite-details/ccf-midlands-uk/,https://www.ccf.org.ph/satellite-details/ccf-midlands-uk/,36317,2024-12-27T08:16:48+00:00,"CCF Midlands, UK - Christ's Commission Fellowship",268,1,0,1,0,2,0,,
200,location,location-sitemap,https://www.ccf.org.ph/satellite-details/ccf-milan/,https://www.ccf.org.ph/satellite-details/ccf-milan/,https://www.ccf.org.ph/satellite-details/ccf-milan/,15014,2025-04-23T07:02:19+00:00,CCF Milan - Christ's Commission Fellowship,232,1,0,1,0,2,0,,
200,location,location-sitemap,https://www.ccf.org.ph/satellite-details/ccf-milton-keynes/,https://www.ccf.org.ph/satellite-details/ccf-milton-keynes/,https://www.ccf.org.ph/satellite-details/ccf-milton-keynes/,15917,2020-07-28T09:59:56+00:00,CCF Milton Keynes - Christ's Commission Fellowship,193,1,0,1,0,2,0,,
200,location,location-sitemap,https://www.ccf.org.ph/satellite-details/ccf-mississauga/,https://www.ccf.org.ph/satellite-details/ccf-mississauga/,https://www.ccf.org.ph/satellite-details/ccf-mississauga/,11613,2026-02-28T06:44:57+00:00,CCF Mississauga - Christ's Commission Fellowship,268,1,0,1,0,2,0,,
200,location,location-sitemap,https://www.ccf.org.ph/satellite-details/ccf-missouri/,https://www.ccf.org.ph/satellite-details/ccf-missouri/,https://www.ccf.org.ph/satellite-details/ccf-missouri/,36458,2025-01-04T08:24:28+00:00,CCF Missouri - Christ's Commission Fellowship,170,1,0,1,0,2,0,,
200,location,location-sitemap,https://www.ccf.org.ph/satellite-details/ccf-montreal/,https://www.ccf.org.ph/satellite-details/ccf-montreal/,https://www.ccf.org.ph/satellite-details/ccf-montreal/,14398,2024-12-27T08:26:55+00:00,CCF Montreal - Christ's Commission Fellowship,221,1,0,1,0,2,0,,
200,location,location-sitemap,https://www.ccf.org.ph/satellite-details/ccf-munich/,https://www.ccf.org.ph/satellite-details/ccf-munich/,https://www.ccf.org.ph/satellite-details/ccf-munich/,15918,2024-12-27T08:15:02+00:00,CCF South Germany / Munich - Christ's Commission Fellowship,192,1,0,1,0,2,0,,
200,location,location-sitemap,https://www.ccf.org.ph/satellite-details/ccf-muntinlupa/,https://www.ccf.org.ph/satellite-details/ccf-muntinlupa/,https://www.ccf.org.ph/satellite-details/ccf-muntinlupa/,11222,2026-08-01T09:09:17+00:00,CCF Muntinlupa - Christ's Commission Fellowship,237,1,0,1,0,2,0,,
200,location,location-sitemap,https://www.ccf.org.ph/satellite-details/ccf-mussafah/,https://www.ccf.org.ph/satellite-details/ccf-mussafah/,https://www.ccf.org.ph/satellite-details/ccf-mussafah/,14400,2020-08-19T09:05:39+00:00,CCF Mussafah - Christ's Commission Fellowship,226,1,0,1,0,2,0,,
200,location,location-sitemap,https://www.ccf.org.ph/satellite-details/ccf-naga/,https://www.ccf.org.ph/satellite-details/ccf-naga/,https://www.ccf.org.ph/satellite-details/ccf-naga/,11221,2026-08-01T09:09:13+00:00,CCF Naga - Christ's Commission Fellowship,256,1,0,1,0,2,0,,
200,location,location-sitemap,https://www.ccf.org.ph/satellite-details/ccf-nangka-marikina/,https://www.ccf.org.ph/satellite-details/ccf-nangka-marikina/,https://www.ccf.org.ph/satellite-details/ccf-nangka-marikina/,15875,2026-08-01T09:10:42+00:00,CCF Marikina - Christ's Commission Fellowship,250,1,0,1,0,2,0,,
200,location,location-sitemap,https://www.ccf.org.ph/satellite-details/ccf-nashville/,https://www.ccf.org.ph/satellite-details/ccf-nashville/,https://www.ccf.org.ph/satellite-details/ccf-nashville/,36459,2025-01-04T08:27:44+00:00,CCF Nashville - Christ's Commission Fellowship,227,1,0,1,0,2,0,,
200,location,location-sitemap,https://www.ccf.org.ph/satellite-details/ccf-netherlands/,https://www.ccf.org.ph/satellite-details/ccf-netherlands/,https://www.ccf.org.ph/satellite-details/ccf-netherlands/,36318,2024-12-27T08:16:38+00:00,CCF Netherlands - Christ's Commission Fellowship,221,1,0,1,0,2,0,,
200,location,location-sitemap,https://www.ccf.org.ph/satellite-details/ccf-new-jersey/,https://www.ccf.org.ph/satellite-details/ccf-new-jersey/,https://www.ccf.org.ph/satellite-details/ccf-new-jersey/,36460,2025-01-04T08:29:18+00:00,CCF New Jersey - Christ's Commission Fellowship,265,1,0,1,0,2,0,,
200,location,location-sitemap,https://www.ccf.org.ph/satellite-details/ccf-new-york/,https://www.ccf.org.ph/satellite-details/ccf-new-york/,https://www.ccf.org.ph/satellite-details/ccf-new-york/,15919,2026-01-28T06:56:51+00:00,CCF New York - Christ's Commission Fellowship,271,1,0,1,0,2,0,,
200,location,location-sitemap,https://www.ccf.org.ph/satellite-details/ccf-new-zealand/,https://www.ccf.org.ph/satellite-details/ccf-new-zealand/,https://www.ccf.org.ph/satellite-details/ccf-new-zealand/,11199,2026-07-24T06:02:59+00:00,CCF Auckland North - Christ's Commission Fellowship,232,1,0,1,0,2,0,,
200,location,location-sitemap,https://www.ccf.org.ph/satellite-details/ccf-nice/,https://www.ccf.org.ph/satellite-details/ccf-nice/,https://www.ccf.org.ph/satellite-details/ccf-nice/,22645,2025-11-15T07:27:26+00:00,CCF Nice - Christ's Commission Fellowship,243,1,0,1,0,2,0,,
200,location,location-sitemap,https://www.ccf.org.ph/satellite-details/ccf-north-edsa/,https://www.ccf.org.ph/satellite-details/ccf-north-edsa/,https://www.ccf.org.ph/satellite-details/ccf-north-edsa/,11185,2026-01-27T09:44:35+00:00,CCF North Edsa - Christ's Commission Fellowship,280,1,0,1,0,2,0,,
200,location,location-sitemap,https://www.ccf.org.ph/satellite-details/ccf-north-england-uk/,https://www.ccf.org.ph/satellite-details/ccf-north-england-uk/,https://www.ccf.org.ph/satellite-details/ccf-north-england-uk/,36338,2024-12-27T08:15:16+00:00,"CCF North England, UK - Christ's Commission Fellowship",194,1,0,1,0,2,0,,
200,location,location-sitemap,https://www.ccf.org.ph/satellite-details/ccf-northern-ireland-uk/,https://www.ccf.org.ph/satellite-details/ccf-northern-ireland-uk/,https://www.ccf.org.ph/satellite-details/ccf-northern-ireland-uk/,36337,2025-03-07T09:56:51+00:00,"CCF Northern Ireland, UK - Christ's Commission Fellowship",285,1,0,1,0,2,0,,
200,location,location-sitemap,https://www.ccf.org.ph/satellite-details/ccf-norway/,https://www.ccf.org.ph/satellite-details/ccf-norway/,https://www.ccf.org.ph/satellite-details/ccf-norway/,15920,2024-12-27T08:40:54+00:00,CCF Haugesund Norway - Christ's Commission Fellowship,220,1,0,1,0,2,0,,
200,location,location-sitemap,https://www.ccf.org.ph/satellite-details/ccf-novaliches/,https://www.ccf.org.ph/satellite-details/ccf-novaliches/,https://www.ccf.org.ph/satellite-details/ccf-novaliches/,14717,2026-01-27T08:59:08+00:00,CCF Tandang Sora - Christ's Commission Fellowship,289,1,0,1,0,2,0,,
200,location,location-sitemap,https://www.ccf.org.ph/satellite-details/ccf-nuremberg-dgroup/,https://www.ccf.org.ph/satellite-details/ccf-nuremberg-dgroup/,https://www.ccf.org.ph/satellite-details/ccf-nuremberg-dgroup/,36323,2025-10-09T04:24:36+00:00,CCF Nuremberg DGroup - Christ's Commission Fellowship,201,1,0,1,0,2,0,,
200,location,location-sitemap,https://www.ccf.org.ph/satellite-details/ccf-ohio/,https://www.ccf.org.ph/satellite-details/ccf-ohio/,https://www.ccf.org.ph/satellite-details/ccf-ohio/,36461,2025-01-04T08:30:45+00:00,CCF Ohio - Christ's Commission Fellowship,249,1,0,1,0,2,0,,
200,location,location-sitemap,https://www.ccf.org.ph/satellite-details/ccf-oman/,https://www.ccf.org.ph/satellite-details/ccf-oman/,https://www.ccf.org.ph/satellite-details/ccf-oman/,16014,2025-05-10T04:31:15+00:00,CCF Oman - Christ's Commission Fellowship,217,1,0,1,0,2,0,,
200,location,location-sitemap,https://www.ccf.org.ph/satellite-details/ccf-osaka/,https://www.ccf.org.ph/satellite-details/ccf-osaka/,https://www.ccf.org.ph/satellite-details/ccf-osaka/,36309,2025-07-27T09:19:50+00:00,CCF Osaka - Christ's Commission Fellowship,221,1,0,1,0,2,0,,
